date,below_ma60,dd25,dd40,newlow60,n_stocks,med_pb_pct,idx_pos250,idx_gain250
2014-01-02,0.0,0.0,0.0,0.0,247200,,,
2014-01-03,0.0,0.0,0.0,0.0,247200,,,
2014-01-06,0.0,0.0,0.0,0.0,247200,,,
2014-01-07,0.0,0.0,0.0,0.0,247200,,,
2014-01-08,0.0,0.0,0.0,0.0,247200,,,
2014-01-09,0.0,0.0,0.0,0.0,247200,,,
2014-01-10,0.0,0.0,0.0,0.0,247200,,,
2014-01-13,0.0,0.0,0.0,0.0,247200,,,
2014-01-14,0.0,0.0,0.0,0.0,247200,,,
2014-01-15,0.0,0.04,0.02,0.0,247200,,,
2014-01-16,0.0,0.04,0.02,0.0,247200,,,
2014-01-17,0.0,0.07,0.02,0.0,247300,,,
2014-01-20,0.0,0.09,0.02,0.0,247300,,,
2014-01-21,0.0,0.07,0.02,0.0,248100,,,
2014-01-22,0.0,0.05,0.02,0.0,248200,,,
2014-01-23,0.0,0.05,0.02,0.0,249000,,,
2014-01-24,0.0,0.05,0.02,0.0,249100,,,
2014-01-27,0.0,0.07,0.02,0.0,249900,,,
2014-01-28,0.0,0.11,0.02,0.0,250800,,,
2014-01-29,11.35,0.09,0.02,0.0,251500,,,
2014-01-30,14.85,0.11,0.02,0.0,251500,,,
2014-02-07,10.92,0.04,0.02,0.0,251500,,,
2014-02-10,3.95,0.04,0.02,0.0,251600,,,
2014-02-11,3.22,0.04,0.02,0.0,251700,,,
2014-02-12,2.82,0.02,0.0,0.0,251700,,,
2014-02-13,4.49,0.02,0.0,0.0,251700,,,
2014-02-14,3.22,0.02,0.0,0.0,251700,,,
2014-02-17,2.25,0.02,0.0,0.0,251700,,,
2014-02-18,3.4,0.02,0.0,0.0,251700,,,
2014-02-19,3.06,0.0,0.0,1.34,252000,,,
2014-02-20,4.27,0.0,0.0,1.54,252000,,,
2014-02-21,6.21,0.0,0.0,1.68,252000,,,
2014-02-24,10.45,0.0,0.0,2.81,252000,,,
2014-02-25,21.02,0.05,0.0,5.59,252000,,,
2014-02-26,20.41,0.14,0.0,3.77,252000,,,
2014-02-27,23.5,0.33,0.02,5.81,252000,,,
2014-02-28,20.8,0.16,0.02,2.52,252000,,,
2014-03-03,15.05,0.16,0.02,1.61,252000,,,
2014-03-04,15.44,0.18,0.04,2.14,252000,,,
2014-03-05,16.33,0.18,0.05,2.15,252000,,,
2014-03-06,16.2,0.18,0.05,1.92,252000,,,
2014-03-07,17.47,0.2,0.05,2.39,252000,,,
2014-03-10,26.72,0.85,0.07,9.14,252000,,,
2014-03-11,26.29,0.96,0.07,4.4,252000,,,
2014-03-12,26.76,0.89,0.07,3.78,252000,,,
2014-03-13,23.66,0.63,0.05,1.32,252000,,,
2014-03-14,24.43,0.71,0.07,2.44,252000,,,
2014-03-17,20.04,0.27,0.05,1.09,252000,,,
2014-03-18,19.14,0.22,0.05,1.07,252000,,,
2014-03-19,19.07,0.27,0.07,1.76,252000,,,
2014-03-20,24.64,0.78,0.09,4.54,252000,,,
2014-03-21,19.63,0.62,0.13,1.2,252000,,,
2014-03-24,17.58,0.51,0.11,1.81,252000,,,
2014-03-25,17.58,0.58,0.11,1.3,252000,,,
2014-03-26,17.4,0.47,0.09,1.01,252000,,,
2014-03-27,21.24,0.8,0.09,3.11,252000,,,
2014-03-28,25.2,1.41,0.11,5.96,252000,,,
2014-03-31,26.85,1.52,0.13,4.73,252000,,,
2014-04-01,23.97,1.0,0.11,1.14,252000,,,
2014-04-02,23.74,1.07,0.13,2.17,252000,,,
2014-04-03,23.92,0.71,0.18,1.45,252000,,,
2014-04-04,21.94,0.53,0.22,0.81,252000,,,
2014-04-08,19.28,0.53,0.22,0.8,252000,,,
2014-04-09,17.73,0.36,0.22,0.69,252000,,,
2014-04-10,16.51,0.38,0.24,0.8,252000,,,
2014-04-11,18.0,0.53,0.29,0.87,252000,,,
2014-04-14,16.37,0.53,0.33,0.71,252000,,,
2014-04-15,18.7,0.54,0.33,0.89,252000,,,
2014-04-16,18.63,0.62,0.36,1.1,252000,,,
2014-04-17,18.88,0.56,0.36,1.07,252000,,,
2014-04-18,18.98,0.54,0.36,1.09,252000,,,
2014-04-21,24.24,0.63,0.45,2.25,252000,,,
2014-04-22,26.65,0.8,0.56,3.84,252000,,,
2014-04-23,27.21,0.96,0.69,3.71,252000,,,
2014-04-24,29.28,1.01,0.71,5.45,252000,,,
2014-04-25,33.48,1.07,0.81,10.83,252000,,,
2014-04-28,37.43,1.52,0.87,19.37,252000,,,
2014-04-29,36.43,1.43,0.94,3.39,252000,,,
2014-04-30,35.18,1.5,1.0,2.37,252000,,,
2014-05-05,33.89,1.32,0.91,1.88,252000,,,
2014-05-06,33.1,1.23,0.81,1.3,252000,,,
2014-05-07,34.89,1.7,0.91,5.76,252000,,,
2014-05-08,34.73,1.74,1.01,4.44,252000,,,
2014-05-09,35.22,2.05,1.03,8.02,252000,,,
2014-05-12,31.69,1.85,1.0,1.27,252000,,,
2014-05-13,32.27,1.96,1.12,1.83,252000,,,
2014-05-14,32.03,2.1,1.2,1.77,252000,,,
2014-05-15,34.27,2.59,1.29,5.59,252000,,,
2014-05-16,34.29,2.77,1.45,6.23,252000,,,
2014-05-19,35.09,2.88,1.54,6.61,252000,,,
2014-05-20,34.87,2.68,1.59,4.02,252000,,,
2014-05-21,33.53,2.57,1.47,1.9,252000,,,
2014-05-22,33.51,2.61,1.45,2.79,252000,,,
2014-05-23,32.1,2.77,1.34,1.88,252000,,,
2014-05-26,30.29,2.61,1.27,1.18,252000,,,
2014-05-27,30.8,2.73,1.3,1.96,252000,,,
2014-05-28,28.44,2.64,1.32,1.48,252000,,,
2014-05-29,31.12,2.7,1.32,3.24,252000,,,
2014-05-30,30.58,2.77,1.36,2.75,252000,,,
2014-06-03,30.6,2.79,1.43,2.72,252000,,,
2014-06-04,31.9,2.7,1.38,5.31,252000,,,
2014-06-05,29.49,2.57,1.3,1.56,251900,,,
2014-06-06,29.95,2.59,1.29,3.77,251900,,,
2014-06-09,30.6,2.63,1.34,5.18,251900,,,
2014-06-10,28.64,2.35,1.21,1.65,251900,,,
2014-06-11,27.39,2.28,1.14,1.86,251900,,,
2014-06-12,28.08,2.28,1.18,2.95,251900,,,
2014-06-13,25.51,2.06,1.09,1.45,251900,,,
2014-06-16,24.37,1.99,1.1,1.54,251900,,,
2014-06-17,26.4,2.08,1.14,2.7,251900,,,
2014-06-18,28.01,2.14,1.21,4.96,251900,,,
2014-06-19,33.53,2.23,1.32,12.28,251900,,,
2014-06-20,31.36,2.03,1.2,4.2,251900,,,
2014-06-23,29.4,1.99,1.2,3.1,251900,,,
2014-06-24,27.79,1.88,1.07,2.08,251900,,,
2014-06-25,27.97,1.77,0.94,3.73,251900,,,
2014-06-26,25.28,1.63,0.94,1.54,252200,,,
2014-06-27,23.65,1.59,0.94,1.65,252200,,,
2014-06-30,21.51,1.56,0.91,1.32,252300,,,
2014-07-01,20.06,1.45,0.89,1.3,252400,,96.0,113.1
2014-07-02,18.63,1.43,0.89,1.48,252700,,96.6,113.8
2014-07-03,16.77,1.36,0.85,1.48,252800,,97.3,114.6
2014-07-04,17.31,1.45,0.87,1.76,252800,,97.2,114.5
2014-07-07,17.06,1.38,0.87,2.03,252800,,97.1,114.4
2014-07-08,15.75,1.34,0.85,1.63,252800,,97.9,115.4
2014-07-09,19.14,1.29,0.83,2.77,252800,,96.4,113.6
2014-07-10,18.45,1.27,0.74,2.59,252800,,96.4,113.5
2014-07-11,16.33,1.16,0.65,1.9,252800,,97.0,114.3
2014-07-14,13.78,1.07,0.6,1.85,252800,,98.1,115.6
2014-07-15,13.38,1.07,0.62,1.83,252800,,97.5,114.9
2014-07-16,14.0,1.0,0.54,2.12,252800,,96.2,113.3
2014-07-17,14.74,1.03,0.58,2.19,252800,,95.9,112.9
2014-07-18,14.09,0.98,0.58,2.28,252900,,95.9,113.0
2014-07-21,15.1,0.96,0.58,2.5,252900,,95.7,112.7
2014-07-22,12.95,0.92,0.56,1.41,252900,,97.0,114.3
2014-07-23,14.25,0.92,0.54,2.86,252900,,95.7,112.7
2014-07-24,14.41,0.92,0.53,3.15,252900,,94.9,111.8
2014-07-25,12.95,0.83,0.49,1.72,252900,,95.7,112.7
2014-07-28,10.37,0.8,0.47,1.38,252900,,97.3,114.7
2014-07-29,9.07,0.71,0.45,1.29,252900,,98.6,116.1
2014-07-30,8.62,0.76,0.42,1.34,252900,,99.4,117.1
2014-07-31,8.15,0.54,0.33,1.3,253200,,99.9,117.7
2014-08-01,9.13,0.53,0.31,1.38,253700,,98.7,116.3
2014-08-04,8.31,0.49,0.27,1.38,253700,,100.0,117.8
2014-08-05,6.9,0.42,0.22,1.27,253800,,100.0,118.9
2014-08-06,6.72,0.38,0.24,1.23,253800,,100.0,119.5
2014-08-07,7.3,0.38,0.22,1.27,253800,,99.3,118.7
2014-08-08,6.72,0.29,0.18,1.23,253900,,100.0,119.8
2014-08-11,5.59,0.27,0.18,1.23,253900,,100.0,121.6
2014-08-12,5.34,0.24,0.13,1.2,253900,,100.0,122.4
2014-08-13,5.49,0.22,0.14,1.25,253900,,100.0,122.4
2014-08-14,5.74,0.16,0.11,1.27,253900,,99.6,122.0
2014-08-15,5.05,0.16,0.09,1.38,253900,,100.0,123.3
2014-08-18,4.11,0.14,0.04,1.29,253900,,100.0,125.4
2014-08-19,3.71,0.14,0.04,1.21,253900,,100.0,125.9
2014-08-20,3.69,0.16,0.05,1.2,253900,,99.8,125.6
2014-08-21,3.75,0.16,0.07,1.16,253900,,100.0,126.0
2014-08-22,3.37,0.14,0.07,1.12,254000,,100.0,127.1
2014-08-25,3.69,0.14,0.07,1.07,254100,,99.3,126.2
2014-08-26,5.58,0.14,0.07,1.07,254100,,97.3,123.7
2014-08-27,5.43,0.18,0.09,1.18,254100,,97.9,124.4
2014-08-28,6.54,0.22,0.11,1.34,254100,,97.0,123.3
2014-08-29,5.59,0.18,0.11,1.12,254100,,98.1,124.7
2014-09-01,4.15,0.18,0.11,1.09,254100,,100.0,127.1
2014-09-02,3.33,0.16,0.11,1.03,254100,,100.0,128.9
2014-09-03,2.9,0.16,0.13,1.09,254100,,100.0,130.0
2014-09-04,2.52,0.16,0.13,1.1,254100,,100.0,131.2
2014-09-05,2.48,0.14,0.13,1.05,254200,,100.0,131.7
2014-09-09,2.39,0.14,0.13,1.03,254300,,100.0,132.5
2014-09-10,1.97,0.14,0.13,1.01,254700,,100.0,133.4
2014-09-11,2.05,0.14,0.13,0.98,254700,,99.9,133.2
2014-09-12,1.97,0.16,0.14,1.0,254900,,100.0,134.9
2014-09-15,1.97,0.22,0.18,1.01,254900,,100.0,136.2
2014-09-16,3.95,0.25,0.22,1.09,254900,,96.5,131.5
2014-09-17,4.04,0.24,0.22,1.1,254900,,97.2,132.5
2014-09-18,3.84,0.25,0.24,1.12,254900,,98.0,133.5
2014-09-19,3.35,0.33,0.31,1.12,254900,,99.1,135.0
2014-09-22,4.58,0.38,0.34,1.3,254900,,98.3,133.9
2014-09-23,4.02,0.36,0.31,1.12,254900,,99.7,135.9
2014-09-24,3.26,0.36,0.31,1.14,254900,,100.0,137.7
2014-09-25,3.26,0.38,0.31,1.16,254900,,100.0,137.8
2014-09-26,3.42,0.43,0.36,1.12,255000,,100.0,138.4
2014-09-29,3.02,0.43,0.36,1.2,255100,,100.0,139.9
2014-09-30,2.84,0.45,0.36,1.03,255200,,100.0,141.0
2014-10-08,2.25,0.43,0.34,1.01,255200,,100.0,143.0
2014-10-09,2.21,0.51,0.38,1.07,255700,,100.0,143.5
2014-10-10,2.61,0.54,0.43,1.07,256100,,99.7,143.0
2014-10-13,2.97,0.54,0.4,1.12,256200,,99.7,143.0
2014-10-14,3.31,0.53,0.4,1.2,256200,,99.5,142.7
2014-10-15,3.3,0.53,0.4,1.16,256300,,99.8,143.2
2014-10-16,4.58,0.58,0.43,1.47,256300,,98.3,141.1
2014-10-17,5.85,0.54,0.43,1.48,256300,,97.1,139.4
2014-10-20,5.27,0.49,0.38,1.14,256300,,98.7,141.6
2014-10-21,6.34,0.51,0.38,1.52,256300,,97.8,140.4
2014-10-22,8.4,0.49,0.36,1.81,256300,,96.6,138.7
2014-10-23,13.13,0.42,0.29,2.35,256300,,95.1,136.4
2014-10-24,13.22,0.42,0.27,1.92,256300,,95.2,136.7
2014-10-27,12.86,0.42,0.27,2.3,256300,,96.3,138.2
2014-10-28,8.73,0.38,0.29,1.0,256300,,98.8,141.8
2014-10-29,7.19,0.34,0.27,1.07,256300,,100.0,143.7
2014-10-30,7.15,0.29,0.2,1.01,256600,,99.9,143.6
2014-10-31,7.33,0.25,0.2,1.12,256700,,99.4,142.8
2014-11-03,6.54,0.25,0.2,1.01,256700,,100.0,144.4
2014-11-04,7.26,0.25,0.18,1.29,257000,,99.3,143.4
2014-11-05,7.91,0.18,0.11,1.38,257100,,99.2,143.3
2014-11-06,7.37,0.14,0.07,1.2,257200,,100.0,144.7
2014-11-07,8.96,0.14,0.07,1.56,257300,,99.0,143.3
2014-11-10,8.65,0.14,0.07,1.39,257300,,99.3,143.7
2014-11-11,15.95,0.18,0.09,3.8,257400,,95.8,138.6
2014-11-12,13.42,0.09,0.05,1.34,257400,,97.3,140.8
2014-11-13,16.57,0.07,0.05,3.82,257400,,95.8,138.6
2014-11-14,17.69,0.09,0.05,2.37,257400,,95.6,138.3
2014-11-17,15.52,0.11,0.07,1.32,257400,,97.0,140.4
2014-11-18,15.37,0.13,0.07,1.41,257400,,97.6,141.2
2014-11-19,14.29,0.09,0.07,1.27,257400,,98.5,142.5
2014-11-20,14.77,0.07,0.05,1.45,257400,,98.4,142.3
2014-11-21,13.24,0.07,0.05,1.25,257400,,99.2,143.6
2014-11-24,11.62,0.05,0.04,1.29,257400,,100.0,144.8
2014-11-25,9.23,0.04,0.02,1.09,257400,,100.0,147.1
2014-11-26,8.76,0.04,0.02,1.07,257400,,100.0,148.0
2014-11-27,8.2,0.02,0.02,1.12,257500,,100.0,148.9
2014-11-28,9.18,0.04,0.02,1.21,257500,,100.0,149.0
2014-12-01,11.82,0.07,0.02,1.88,257500,,98.7,147.1
2014-12-02,10.41,0.04,0.02,1.18,257500,,99.7,148.6
2014-12-03,9.51,0.05,0.02,1.36,258100,,100.0,149.9
2014-12-04,8.4,0.05,0.02,1.2,258200,,100.0,152.0
2014-12-05,14.29,0.04,0.02,2.14,258400,,97.8,148.7
2014-12-08,15.37,0.09,0.02,3.13,258400,,97.8,148.6
2014-12-09,23.05,0.34,0.02,8.67,258500,,93.3,141.7
2014-12-10,18.52,0.2,0.02,1.25,258500,,96.4,146.5
2014-12-11,16.42,0.13,0.02,1.34,258600,,97.9,148.7
2014-12-12,14.5,0.09,0.0,1.27,258600,,99.1,150.6
2014-12-15,12.44,0.07,0.0,1.29,258600,,100.0,153.2
2014-12-16,13.31,0.11,0.0,1.32,258600,,99.7,152.6
2014-12-17,16.8,0.22,0.0,1.81,258600,,98.4,150.7
2014-12-18,17.26,0.25,0.0,1.81,258600,,98.2,150.5
2014-12-19,20.37,0.54,0.0,4.85,258600,,96.7,148.1
2014-12-22,26.13,2.73,0.04,14.1,258600,,91.9,140.8
2014-12-23,28.05,3.19,0.09,9.7,258600,,90.5,138.6
2014-12-24,26.43,1.67,0.04,1.45,258600,,92.4,141.6
2014-12-25,24.93,1.29,0.04,1.52,258600,,93.5,143.2
2014-12-26,24.48,1.29,0.05,1.96,258600,,93.6,143.4
2014-12-29,26.47,2.61,0.05,7.13,258800,,91.6,140.3
2014-12-30,28.19,3.42,0.07,10.5,259100,,89.9,137.6
2014-12-31,27.79,2.75,0.05,3.66,259600,,90.5,138.7
2015-01-05,26.47,2.32,0.05,3.73,259600,,90.9,139.2
2015-01-06,24.73,1.1,0.0,1.56,259600,,92.7,142.0
2015-01-07,24.71,1.1,0.0,1.61,259600,,92.6,141.9
2015-01-08,24.84,0.98,0.0,1.63,259600,,92.6,141.8
2015-01-09,25.84,0.94,0.04,1.81,259600,,92.0,141.0
2015-01-12,27.43,1.18,0.04,5.2,259600,,91.1,139.5
2015-01-13,25.69,0.71,0.02,1.59,259600,,92.6,141.9
2015-01-14,26.34,0.74,0.02,2.48,259600,,92.2,141.2
2015-01-15,25.57,0.65,0.0,1.48,259600,,92.6,141.9
2015-01-16,23.9,0.4,0.0,1.32,259600,,93.9,143.8
2015-01-19,29.46,0.72,0.0,4.83,259600,,91.8,140.5
2015-01-20,23.74,0.2,0.0,1.25,259700,,95.2,145.8
2015-01-21,19.03,0.05,0.0,1.18,260100,,97.1,146.4
2015-01-22,15.43,0.02,0.0,1.25,260700,,98.7,148.8
2015-01-23,17.53,0.02,0.0,1.23,261000,,97.7,147.3
2015-01-26,13.18,0.02,0.0,1.23,261200,,99.8,150.5
2015-01-27,11.84,0.04,0.0,1.2,261500,,100.0,151.6
2015-01-28,11.66,0.04,0.0,1.14,261700,,99.6,150.7
2015-01-29,13.72,0.04,0.0,1.16,261800,,99.0,149.7
2015-01-30,16.55,0.04,0.0,1.29,261800,,97.8,148.0
2015-02-02,18.38,0.04,0.0,1.5,261800,,97.6,147.7
2015-02-03,14.56,0.02,0.0,1.14,261800,,99.4,150.4
2015-02-04,15.26,0.02,0.0,1.2,261800,,99.4,150.4
2015-02-05,18.05,0.02,0.0,1.47,261800,,99.4,150.4
2015-02-06,23.21,0.02,0.0,2.34,261800,,97.5,147.5
2015-02-09,25.26,0.11,0.0,2.15,261800,,96.7,146.3
2015-02-10,23.32,0.13,0.0,1.56,261800,,97.9,148.2
2015-02-11,20.77,0.05,0.0,1.36,261800,,99.3,150.2
2015-02-12,18.83,0.09,0.0,1.34,261800,,100.0,151.5
2015-02-13,15.03,0.04,0.0,1.27,261800,,100.0,154.1
2015-02-16,11.41,0.07,0.0,1.21,262100,,100.0,157.4
2015-02-17,10.32,0.07,0.0,1.2,263500,,100.0,158.7
2015-02-25,10.37,0.09,0.0,1.2,263600,,99.8,158.3
2015-02-26,7.57,0.07,0.0,1.2,263800,,100.0,159.2
2015-02-27,6.1,0.05,0.0,1.23,263900,,100.0,161.4
2015-03-02,4.11,0.02,0.02,1.32,264100,,100.0,165.4
2015-03-03,5.79,0.05,0.02,1.32,264200,,99.5,164.6
2015-03-04,4.92,0.04,0.02,1.34,264200,,100.0,167.5
2015-03-05,5.2,0.05,0.0,1.36,264200,,100.0,168.4
2015-03-06,5.74,0.09,0.02,1.39,264200,,98.5,165.9
2015-03-09,5.02,0.11,0.05,1.38,264200,,100.0,168.4
2015-03-10,4.67,0.14,0.05,1.41,264200,,100.0,171.0
2015-03-11,4.83,0.14,0.09,1.41,264200,,100.0,171.0
2015-03-12,4.53,0.11,0.09,1.45,264200,,99.3,169.8
2015-03-13,3.68,0.13,0.07,1.45,264200,,100.0,172.9
2015-03-16,2.1,0.13,0.07,1.43,264200,,100.0,178.6
2015-03-17,1.32,0.16,0.11,1.43,264200,,100.0,180.7
2015-03-18,1.09,0.18,0.13,1.43,264300,,100.0,184.2
2015-03-19,1.12,0.25,0.2,1.48,265100,,100.0,185.7
2015-03-20,1.1,0.33,0.25,1.47,265600,,100.0,188.0
2015-03-23,0.89,0.33,0.24,1.47,265700,,100.0,193.5
2015-03-24,0.78,0.33,0.13,1.45,266100,,100.0,195.6
2015-03-25,0.92,0.33,0.11,1.38,266300,,100.0,198.6
2015-03-26,0.87,0.42,0.18,1.38,266600,,98.0,194.6
2015-03-27,0.96,0.38,0.27,1.45,266600,,99.2,196.9
2015-03-30,0.89,0.36,0.29,1.48,266600,,99.3,197.1
2015-03-31,0.83,0.34,0.25,1.43,266600,,100.0,198.5
2015-04-01,0.74,0.36,0.27,1.41,266600,,100.0,203.6
2015-04-02,0.58,0.34,0.25,1.47,266600,,100.0,208.8
2015-04-03,0.56,0.31,0.25,1.56,266600,,100.0,212.9
2015-04-07,0.62,0.34,0.27,1.58,266600,,100.0,217.0
2015-04-08,0.67,0.45,0.31,1.68,266600,,98.5,213.7
2015-04-09,0.83,0.54,0.34,1.65,266600,,97.6,211.8
2015-04-10,0.85,0.65,0.45,1.65,266600,,100.0,217.0
2015-04-13,0.87,0.67,0.45,1.67,266600,,100.0,221.8
2015-04-14,1.03,0.72,0.56,1.79,266600,,100.0,222.2
2015-04-15,1.52,0.87,0.63,1.92,266600,,96.0,213.4
2015-04-16,1.67,0.91,0.62,1.88,266600,,97.1,215.7
2015-04-17,1.52,0.98,0.62,1.86,266600,,97.3,216.2
2015-04-20,1.68,1.18,0.69,1.97,266600,,95.2,211.4
2015-04-21,1.61,1.03,0.74,1.7,266600,,98.8,219.6
2015-04-22,1.48,1.01,0.78,1.58,267600,,100.0,225.9
2015-04-23,1.58,1.05,0.85,1.68,268400,,100.0,228.4
2015-04-24,1.76,1.25,0.98,1.76,269400,,100.0,228.8
2015-04-27,1.85,1.36,1.12,1.79,269500,,100.0,230.0
2015-04-28,2.26,1.54,1.32,2.17,269600,,96.8,222.6
2015-04-29,2.26,1.63,1.38,1.65,269600,,99.3,228.4
2015-04-30,2.5,1.92,1.59,1.88,269600,,100.0,230.1
2015-05-04,2.68,2.06,1.67,1.94,269600,,100.0,232.1
2015-05-05,3.42,2.17,1.72,2.17,269600,,97.4,226.2
2015-05-06,4.36,2.23,1.72,2.14,269600,,97.1,225.4
2015-05-07,6.99,2.86,1.74,2.46,269600,,95.5,220.0
2015-05-08,5.11,2.34,1.67,1.59,269600,,100.0,230.5
2015-05-11,3.78,2.23,1.5,1.34,269600,,100.0,241.6
2015-05-12,3.71,2.23,1.58,1.41,269600,,100.0,247.9
2015-05-13,3.84,2.23,1.45,1.36,269900,,100.0,249.8
2015-05-14,4.24,2.35,1.52,1.54,270200,,100.0,251.5
2015-05-15,5.11,2.55,1.68,1.67,271300,,100.0,251.6
2015-05-18,5.09,2.41,1.48,1.43,271800,,100.0,258.9
2015-05-19,4.29,2.3,1.43,1.32,272000,,100.0,265.4
2015-05-20,4.35,2.41,1.41,1.43,271800,,100.0,272.1
2015-05-21,4.06,2.37,1.12,1.45,271700,,100.0,282.3
2015-05-22,4.04,2.48,1.3,1.43,271700,,100.0,284.6
2015-05-25,3.97,2.53,1.36,1.38,271700,,100.0,288.8
2015-05-26,3.77,2.43,1.23,1.32,271700,,100.0,299.1
2015-05-27,3.64,2.35,1.18,1.38,272600,,100.0,300.6
2015-05-28,5.0,2.64,1.67,1.72,273400,,94.4,283.1
2015-05-29,5.5,2.75,1.76,1.63,273700,,95.9,284.3
2015-06-01,4.67,2.81,1.74,1.41,273700,,100.0,298.8
2015-06-02,4.45,2.95,1.56,1.41,273700,,100.0,311.6
2015-06-03,4.4,2.93,1.58,1.36,273700,,100.0,313.3
2015-06-04,4.67,3.3,1.74,1.48,273700,,99.7,312.3
2015-06-05,4.67,3.37,1.81,1.43,273700,,100.0,315.7
2015-06-08,5.02,3.69,2.05,1.68,273700,,97.5,307.7
2015-06-09,5.21,3.71,2.1,1.58,273700,,97.5,307.9
2015-06-10,5.21,3.42,1.94,1.5,274500,,100.0,315.6
2015-06-11,5.2,3.2,2.01,1.65,275400,,100.0,322.3
2015-06-12,5.23,3.46,2.1,1.47,276000,,100.0,327.5
2015-06-15,6.03,4.09,2.39,1.99,276000,,98.0,321.0
2015-06-16,7.08,5.11,2.5,2.52,276000,,94.0,307.8
2015-06-17,6.74,4.07,2.3,1.61,276000,,96.0,314.4
2015-06-18,8.56,6.07,2.5,3.11,276000,,92.9,304.1
2015-06-19,14.58,11.04,2.95,4.44,276000,,86.8,284.3
2015-06-23,13.71,10.86,2.66,2.7,276000,,86.9,284.8
2015-06-24,12.08,8.87,2.53,1.7,276000,,88.7,290.6
2015-06-25,17.64,14.09,2.7,3.78,276000,,85.0,278.5
2015-06-26,29.97,29.57,4.74,8.4,276500,,78.2,253.1
2015-06-29,35.81,35.96,11.14,13.2,277100,,72.7,232.2
2015-06-30,33.08,32.36,6.63,1.94,278000,,75.8,241.3
2015-07-01,37.33,36.57,13.83,11.79,278300,,71.5,227.6
2015-07-02,40.3,39.04,23.97,20.3,278500,,66.7,208.7
2015-07-03,41.95,40.77,30.54,27.0,278500,,62.4,193.8
2015-07-06,42.55,41.19,32.27,25.98,278500,,59.0,182.3
2015-07-07,43.09,41.9,35.29,33.15,278500,,55.7,172.0
2015-07-08,43.47,42.22,37.05,33.42,278500,,54.1,167.0
2015-07-09,43.27,41.59,34.71,15.68,278500,,55.6,171.8
2015-07-10,42.78,40.47,31.61,14.87,278500,,57.4,177.4
2015-07-13,41.9,38.13,26.13,10.27,278400,,60.2,185.9
2015-07-14,42.04,37.1,20.7,7.06,278400,,62.2,192.2
2015-07-15,43.69,39.71,26.43,6.9,278400,,59.6,184.0
2015-07-16,43.62,38.38,21.17,7.08,278400,,60.2,186.0
2015-07-17,42.66,31.94,9.94,5.25,278400,,63.6,196.3
2015-07-20,42.28,29.4,6.55,4.74,278400,,65.6,202.5
2015-07-21,41.72,26.2,4.83,4.45,278400,,67.1,207.1
2015-07-22,40.96,19.28,2.64,4.16,278400,,68.2,210.5
2015-07-23,39.56,6.19,1.29,4.04,278400,,70.3,217.2
2015-07-24,40.39,4.91,1.01,4.16,278400,,69.6,215.0
2015-07-27,43.11,11.01,1.3,5.41,278400,,64.8,200.0
2015-07-28,43.31,9.38,1.12,6.14,278400,,61.9,191.1
2015-07-29,42.19,3.26,0.71,4.11,278400,,64.8,200.2
2015-07-30,42.69,3.19,0.72,6.05,278400,,63.0,194.7
2015-07-31,43.18,4.69,0.85,6.81,278400,,61.5,188.2
2015-08-03,43.91,11.08,1.32,9.25,278400,,58.1,175.0
2015-08-04,42.91,4.47,0.76,4.27,278400,,61.7,183.6
2015-08-05,43.13,4.83,0.81,4.6,278400,,61.6,182.8
2015-08-06,43.31,4.96,0.87,5.25,278400,,61.5,182.5
2015-08-07,42.44,2.88,0.62,4.06,278400,,63.9,189.6
2015-08-10,40.3,1.52,0.38,4.11,278400,,67.2,196.8
2015-08-11,39.65,1.21,0.34,4.18,278400,,67.7,196.8
2015-08-12,40.43,1.65,0.34,4.36,278400,,66.7,194.0
2015-08-13,38.4,1.21,0.24,4.31,278400,,68.7,199.8
2015-08-14,36.85,1.09,0.22,4.42,278400,,69.2,199.3
2015-08-17,34.55,1.18,0.22,4.58,278400,,70.4,199.8
2015-08-18,41.68,2.73,0.24,5.61,278400,,65.4,184.9
2015-08-19,39.34,2.14,0.25,4.83,278400,,67.0,189.7
2015-08-20,41.72,3.35,0.34,6.36,278400,,64.9,183.7
2015-08-21,44.43,6.05,0.49,8.87,278400,,61.4,171.8
2015-08-24,46.21,25.51,1.1,15.28,278400,,56.7,158.7
2015-08-25,46.68,38.38,3.97,24.82,278400,,52.5,147.1
2015-08-26,46.66,39.09,11.39,24.33,278400,,50.3,140.8
2015-08-27,46.42,36.99,5.36,7.75,278400,,51.9,145.4
2015-08-28,45.68,29.11,1.29,5.41,278400,,55.1,154.3
2015-08-31,46.13,34.09,4.16,7.64,278400,,53.0,148.3
2015-09-01,46.7,37.26,13.63,19.74,278400,,49.6,138.8
2015-09-02,46.91,38.06,19.39,24.21,278400,,47.5,133.0
2015-09-07,46.86,38.55,16.4,7.1,278400,,48.6,136.0
2015-09-08,46.59,35.83,8.71,5.83,278400,,51.0,141.1
2015-09-09,45.83,31.88,4.36,5.52,278400,,53.0,144.1
2015-09-10,45.68,33.86,5.14,5.67,278400,,52.3,139.9
2015-09-11,45.07,32.39,4.36,5.76,278400,,53.0,140.8
2015-09-14,45.74,38.44,12.87,10.59,278400,,49.4,129.9
2015-09-15,45.95,39.85,21.93,26.91,278400,,46.9,123.0
2015-09-16,44.99,30.58,6.57,5.49,278400,,50.0,131.2
2015-09-17,45.17,32.72,7.95,6.5,278400,,49.5,129.9
