date,top10,top10_pctile_3y,top10_pctile_10y
20231228,0.522286,0.262003,0.508642
20231229,0.503942,0.071331,0.387243
20240102,0.49169,0.020576,0.333333
20240103,0.496101,0.038409,0.351852
20240104,0.516003,0.193416,0.462963
20240105,0.494767,0.032922,0.345679
20240108,0.491042,0.019204,0.329218
20240109,0.501413,0.065844,0.374486
20240110,0.508982,0.119342,0.412346
20240111,0.512584,0.152263,0.435391
20240112,0.49766,0.045267,0.355967
20240115,0.49018,0.017833,0.32428
20240116,0.499112,0.05487,0.363374
20240117,0.511638,0.145405,0.428395
20240118,0.504601,0.090535,0.388889
20240119,0.540197,0.474623,0.658436
20240122,0.487709,0.013717,0.312346
20240123,0.50846,0.122085,0.408642
20240124,0.512432,0.160494,0.433745
20240125,0.5205,0.262003,0.493004
20240126,0.520319,0.259259,0.49177
20240129,0.531412,0.386831,0.577778
20240130,0.511712,0.152263,0.426749
20240131,0.479801,0.004115,0.290123
20240201,0.492184,0.028807,0.327984
20240202,0.479936,0.005487,0.289712
20240205,0.47712,0.002743,0.283951
20240206,0.471016,0.001372,0.269547
20240207,0.466698,0.001372,0.258436
20240208,0.440481,0.001372,0.200823
20240219,0.470066,0.004115,0.266255
20240220,0.520385,0.272977,0.491358
20240221,0.510867,0.153635,0.420988
20240222,0.515967,0.224966,0.459671
20240223,0.501694,0.083676,0.368724
20240226,0.475192,0.00823,0.278189
20240227,0.510302,0.146776,0.414403
20240228,0.473121,0.006859,0.27037
20240229,0.504042,0.102881,0.381481
20240301,0.533227,0.42524,0.589712
20240304,0.544566,0.548697,0.692593
20240305,0.564021,0.698217,0.813169
20240306,0.540553,0.508916,0.659671
20240307,0.520456,0.285322,0.490123
20240308,0.540647,0.51166,0.660082
20240311,0.541335,0.515775,0.665844
20240312,0.53988,0.503429,0.65144
20240313,0.529643,0.392318,0.563786
20240314,0.52807,0.378601,0.552675
20240315,0.533081,0.427984,0.585185
20240318,0.520134,0.281207,0.484774
20240319,0.521538,0.303155,0.496708
20240320,0.518398,0.259259,0.470782
20240321,0.511745,0.17284,0.420165
20240322,0.518408,0.263374,0.471193
20240325,0.519072,0.271605,0.475309
20240326,0.530835,0.418381,0.570782
20240327,0.5101,0.14952,0.406173
20240328,0.523023,0.336077,0.509465
20240329,0.517077,0.248285,0.460494
20240401,0.50544,0.11797,0.380658
20240402,0.499534,0.076818,0.35144
20240403,0.509284,0.148148,0.400823
20240408,0.513613,0.209877,0.434156
20240409,0.512353,0.185185,0.421811
20240410,0.500467,0.083676,0.354321
20240411,0.518458,0.27572,0.469959
20240412,0.521499,0.320988,0.495473
20240415,0.476093,0.010974,0.268313
20240416,0.481437,0.019204,0.279424
20240417,0.489334,0.034294,0.30535
20240418,0.527063,0.397805,0.542387
20240419,0.536081,0.499314,0.617284
20240422,0.527058,0.397805,0.541564
20240423,0.525144,0.379973,0.527984
20240424,0.518452,0.279835,0.46749
20240425,0.508755,0.14952,0.393416
20240426,0.533031,0.462277,0.583951
20240429,0.518051,0.270233,0.46214
20240430,0.507824,0.139918,0.385597
20240506,0.510068,0.161866,0.400412
20240507,0.502637,0.09465,0.35679
20240508,0.481551,0.020576,0.274486
20240509,0.496515,0.064472,0.327984
20240510,0.496751,0.065844,0.328807
20240513,0.498137,0.076818,0.337037
20240514,0.505738,0.133059,0.377778
20240515,0.513234,0.224966,0.427572
20240516,0.525976,0.408779,0.534979
20240517,0.528207,0.432099,0.552675
20240520,0.523016,0.368999,0.506173
20240521,0.511506,0.192044,0.409877
20240522,0.527988,0.430727,0.549794
20240523,0.503989,0.115226,0.362551
20240524,0.518913,0.305898,0.468724
20240527,0.512129,0.20439,0.413992
20240528,0.524995,0.40192,0.524691
20240529,0.528849,0.445816,0.555967
20240530,0.530637,0.471879,0.568313
20240531,0.511293,0.193416,0.406996
20240603,0.505176,0.130316,0.36749
20240604,0.506074,0.139918,0.374486
20240605,0.514832,0.252401,0.435802
20240606,0.493413,0.050754,0.306173
20240607,0.538371,0.558299,0.637037
20240611,0.557361,0.72428,0.773251
20240612,0.54828,0.673525,0.720165
20240613,0.54521,0.643347,0.696296
20240614,0.580119,0.853224,0.883128
20240617,0.565355,0.791495,0.81893
20240618,0.548682,0.676269,0.720988
20240619,0.546387,0.658436,0.70823
20240620,0.515157,0.262003,0.435391
20240621,0.544421,0.635117,0.688477
20240624,0.512948,0.229081,0.416872
20240625,0.539503,0.578875,0.642798
20240626,0.514499,0.251029,0.428807
20240627,0.53008,0.474623,0.560494
20240628,0.539411,0.578875,0.641152
20240701,0.529034,0.458162,0.55144
20240702,0.52977,0.471879,0.558025
20240703,0.526046,0.429355,0.528395
20240704,0.51089,0.190672,0.395473
20240705,0.551481,0.706447,0.738683
20240708,0.53854,0.572016,0.633333
20240709,0.54816,0.689986,0.717284
20240710,0.568363,0.829904,0.833333
20240711,0.545973,0.668038,0.699177
20240712,0.567316,0.825789,0.827572
20240715,0.559728,0.769547,0.783539
20240716,0.599841,0.941015,0.930453
20240717,0.593128,0.925926,0.914815
20240718,0.576028,0.865569,0.866255
20240719,0.589295,0.908093,0.902881
20240722,0.582368,0.887517,0.885597
20240723,0.55873,0.759945,0.776955
20240724,0.553058,0.728395,0.744856
20240725,0.576481,0.872428,0.868724
20240726,0.565925,0.820302,0.816461
20240729,0.560669,0.784636,0.786831
20240730,0.561156,0.790123,0.791358
20240731,0.537515,0.563786,0.618519
20240801,0.535081,0.540466,0.595062
20240802,0.540755,0.610425,0.650206
20240805,0.538503,0.573388,0.625103
20240806,0.547711,0.689986,0.707819
20240807,0.543635,0.644719,0.673663
20240808,0.530091,0.481481,0.550206
20240809,0.534441,0.532236,0.583951
20240812,0.507474,0.14952,0.358848
20240813,0.531841,0.506173,0.561317
20240814,0.530146,0.484225,0.549383
20240815,0.515645,0.271605,0.423457
20240816,0.526622,0.437586,0.518107
20240819,0.535349,0.554184,0.59465
20240820,0.525039,0.418381,0.50535
20240821,0.55666,0.769547,0.763374
20240822,0.551018,0.731139,0.728395
20240823,0.541947,0.635117,0.657202
20240826,0.546164,0.695473,0.696708
20240827,0.537478,0.577503,0.614815
20240828,0.536877,0.573388,0.607407
20240829,0.543226,0.654321,0.66749
20240830,0.540229,0.624143,0.642798
20240902,0.52859,0.463649,0.533745
20240903,0.532237,0.517147,0.559259
20240904,0.54291,0.655693,0.663786
20240905,0.533801,0.533608,0.57284
20240906,0.535472,0.561043,0.593004
20240909,0.554804,0.776406,0.751852
20240910,0.523807,0.406036,0.487654
20240911,0.567272,0.875171,0.82428
20240912,0.549643,0.739369,0.719753
20240913,0.556408,0.790123,0.76214
20240918,0.528769,0.467764,0.530864
20240919,0.536351,0.578875,0.6
20240920,0.557878,0.805213,0.769959
20240923,0.555231,0.786008,0.754321
20240924,0.545809,0.702332,0.688477
20240925,0.534765,0.552812,0.579012
20240926,0.550059,0.750343,0.720988
20240927,0.538597,0.60631,0.620165
20240930,0.494961,0.058985,0.28107
20241008,0.487393,0.030178,0.251029
20241009,0.565321,0.879287,0.814403
20241010,0.572156,0.914952,0.846502
20241011,0.554206,0.78738,0.746914
20241014,0.573114,0.923182,0.851852
20241015,0.579546,0.949246,0.880658
20241016,0.579231,0.946502,0.878189
20241017,0.581905,0.956104,0.884362
20241018,0.577685,0.939643,0.87037
20241021,0.56409,0.8738,0.80535
20241022,0.55626,0.803841,0.75679
20241023,0.555398,0.799726,0.75144
20241024,0.563263,0.872428,0.8
20241025,0.533268,0.533608,0.558436
20241028,0.505397,0.138546,0.330041
20241029,0.520443,0.349794,0.445679
20241030,0.546783,0.729767,0.69465
20241031,0.559941,0.846365,0.777778
20241101,0.556013,0.809328,0.754733
20241104,0.568172,0.914952,0.826749
20241105,0.558083,0.82716,0.765844
20241106,0.557734,0.825789,0.764198
20241107,0.553509,0.788752,0.736626
20241108,0.545583,0.710562,0.679012
20241111,0.541207,0.651578,0.639918
20241112,0.531416,0.515775,0.539506
20241113,0.547648,0.737997,0.695885
20241114,0.544874,0.702332,0.669959
20241115,0.558073,0.835391,0.765432
20241118,0.535715,0.577503,0.581481
20241119,0.553695,0.796982,0.738272
20241120,0.52773,0.459534,0.50535
20241121,0.541958,0.658436,0.642798
20241122,0.523421,0.404664,0.467078
20241125,0.538344,0.604938,0.606173
20241126,0.523526,0.406036,0.46749
20241127,0.521639,0.37037,0.44856
20241128,0.518261,0.311385,0.417284
20241129,0.523242,0.406036,0.465432
20241202,0.498617,0.082305,0.285185
20241203,0.508274,0.163237,0.336626
20241204,0.516107,0.289438,0.403704
20241205,0.517495,0.303155,0.41358
20241206,0.514483,0.260631,0.388889
20241209,0.499537,0.093278,0.292593
20241210,0.499625,0.09465,0.293416
20241211,0.492852,0.048011,0.259259
20241212,0.481984,0.021948,0.225926
20241213,0.499213,0.089163,0.290535
20241216,0.500439,0.104252,0.298354
20241217,0.493007,0.052126,0.260494
20241218,0.526847,0.467764,0.501235
20241219,0.541966,0.673525,0.648148
20241220,0.537313,0.607682,0.602058
20241223,0.511395,0.218107,0.365432
20241224,0.530247,0.51166,0.533745
20241225,0.530707,0.518519,0.537449
20241226,0.55542,0.81893,0.755144
20241227,0.544462,0.707819,0.673663
20241230,0.538628,0.625514,0.616872
20241231,0.529751,0.493827,0.52963
20250102,0.526157,0.449931,0.498765
20250103,0.503115,0.11797,0.3107
20250106,0.516764,0.300412,0.411523
20250107,0.545897,0.727023,0.688889
20250108,0.537585,0.604938,0.608642
20250109,0.562175,0.886145,0.803292
20250110,0.557022,0.828532,0.768313
20250113,0.550175,0.769547,0.723457
20250114,0.541691,0.657064,0.648971
20250115,0.562397,0.887517,0.806173
20250116,0.562645,0.887517,0.807407
20250117,0.556002,0.816187,0.763374
20250120,0.540671,0.643347,0.641564
20250121,0.572342,0.942387,0.857202
20250122,0.585413,0.979424,0.904938
20250123,0.568015,0.919067,0.837449
20250124,0.562799,0.886145,0.807819
20250127,0.555926,0.809328,0.760905
20250205,0.580225,0.972565,0.892181
20250206,0.573157,0.94513,0.860905
20250207,0.570117,0.930041,0.844856
20250210,0.557846,0.825789,0.77284
20250211,0.56689,0.90535,0.828395
20250212,0.571182,0.932785,0.849794
20250213,0.580471,0.972565,0.893004
20250214,0.579689,0.96845,0.890535
20250217,0.57175,0.930041,0.851852
20250218,0.554856,0.78738,0.750206
20250219,0.572129,0.930041,0.853909
20250220,0.552605,0.768176,0.736214
20250221,0.573299,0.94513,0.86214
20250224,0.560894,0.847737,0.791358
20250225,0.564699,0.88203,0.816461
20250226,0.54543,0.689986,0.682305
20250227,0.542574,0.647462,0.654321
20250228,0.528434,0.454047,0.516872
20250303,0.524505,0.404664,0.481481
20250304,0.536915,0.572016,0.596708
20250305,0.537908,0.584362,0.607819
20250306,0.536402,0.569273,0.590947
20250307,0.533511,0.526749,0.55679
20250310,0.51455,0.253772,0.3893
20250311,0.515961,0.27572,0.401235
20250312,0.512717,0.224966,0.37284
20250313,0.502819,0.108368,0.304938
20250314,0.521078,0.351166,0.444856
20250317,0.499012,0.085048,0.285185
20250318,0.503125,0.115226,0.306996
20250319,0.506718,0.150892,0.328807
20250320,0.501054,0.102881,0.296296
20250321,0.487353,0.03155,0.234568
20250324,0.461013,0.002743,0.181893
20250325,0.491013,0.043896,0.247737
20250326,0.487719,0.037037,0.235391
20250327,0.479475,0.016461,0.214815
20250328,0.468776,0.005487,0.193416
20250331,0.482875,0.027435,0.222634
20250401,0.478715,0.017833,0.213169
20250402,0.485131,0.034294,0.22963
20250403,0.491874,0.057613,0.251852
20250407,0.516242,0.304527,0.404527
20250408,0.490309,0.052126,0.244856
20250409,0.498737,0.100137,0.283539
20250410,0.502678,0.127572,0.302881
20250411,0.511179,0.219479,0.358025
20250414,0.494794,0.078189,0.264198
20250415,0.490955,0.053498,0.246914
20250416,0.495043,0.083676,0.265844
20250417,0.4985,0.102881,0.281481
20250418,0.491763,0.060357,0.251029
20250421,0.4886,0.046639,0.239095
20250422,0.485838,0.037037,0.230041
20250423,0.501602,0.133059,0.300412
20250424,0.476747,0.015089,0.207819
20250425,0.486768,0.042524,0.232922
20250428,0.468781,0.006859,0.19177
20250429,0.476307,0.016461,0.206996
20250430,0.489184,0.057613,0.244856
20250506,0.477882,0.020576,0.2107
20250507,0.480288,0.030178,0.217284
20250508,0.488142,0.05487,0.240329
20250509,0.483994,0.038409,0.225926
20250512,0.502519,0.148148,0.306584
20250513,0.489585,0.065844,0.246091
20250514,0.512499,0.271605,0.374897
20250515,0.495778,0.105624,0.273663
20250516,0.486972,0.050754,0.233333
20250519,0.460369,0.002743,0.178189
20250520,0.468511,0.006859,0.188477
20250521,0.479473,0.027435,0.211934
20250522,0.460578,0.004115,0.177366
20250523,0.467573,0.00823,0.186008
20250526,0.48763,0.061728,0.234568
20250527,0.480942,0.038409,0.215226
20250528,0.488629,0.071331,0.241152
20250529,0.466499,0.006859,0.183128
20250530,0.47339,0.019204,0.197119
20250603,0.479618,0.035665,0.211934
20250604,0.46916,0.015089,0.188066
20250605,0.483266,0.050754,0.220165
20250606,0.47832,0.03155,0.206584
20250609,0.476476,0.027435,0.202881
20250610,0.457776,0.002743,0.169959
20250611,0.493182,0.109739,0.259259
20250612,0.490151,0.090535,0.245267
20250613,0.469643,0.017833,0.186831
20250616,0.500654,0.171468,0.299177
20250617,0.502132,0.179698,0.304115
20250618,0.512236,0.293553,0.372016
20250619,0.480503,0.049383,0.211934
20250620,0.491375,0.101509,0.250206
20250623,0.49888,0.156379,0.286831
20250624,0.492002,0.108368,0.252263
20250625,0.516701,0.368999,0.411111
20250626,0.520625,0.432099,0.444856
20250627,0.530563,0.572016,0.535802
20250630,0.497508,0.144033,0.277778
20250701,0.488416,0.082305,0.234979
20250702,0.474797,0.026063,0.193416
20250703,0.488093,0.082305,0.234156
20250704,0.497585,0.14952,0.277778
20250707,0.496938,0.146776,0.274486
20250708,0.488828,0.091907,0.239095
20250709,0.483726,0.061728,0.216872
20250710,0.512854,0.327846,0.379835
20250711,0.526797,0.534979,0.502469
20250714,0.490979,0.105624,0.247325
20250715,0.488183,0.08642,0.234979
20250716,0.503656,0.216735,0.314815
20250717,0.503416,0.215364,0.31358
20250718,0.507178,0.252401,0.333745
20250721,0.4757,0.028807,0.195062
20250722,0.481965,0.057613,0.2107
20250723,0.494546,0.139918,0.263374
20250724,0.503278,0.216735,0.311934
20250725,0.497179,0.159122,0.274897
20250728,0.498958,0.178326,0.286008
20250729,0.502197,0.207133,0.304115
20250730,0.492942,0.127572,0.253086
20250731,0.507885,0.271605,0.338683
20250801,0.507357,0.264746,0.334156
20250804,0.484802,0.069959,0.216872
20250805,0.482151,0.060357,0.207819
20250806,0.474669,0.026063,0.186831
20250807,0.489268,0.104252,0.237037
20250808,0.486343,0.079561,0.222222
20250811,0.474889,0.028807,0.18642
20250812,0.501796,0.213992,0.300412
20250813,0.508541,0.289438,0.342798
20250814,0.51096,0.314129,0.360905
20250815,0.526783,0.54321,0.502058
20250818,0.510909,0.312757,0.360082
20250819,0.520819,0.465021,0.447325
20250820,0.510123,0.300412,0.35144
20250821,0.506869,0.26749,0.330041
20250822,0.535182,0.640604,0.58107
20250825,0.527207,0.550069,0.506584
20250826,0.519326,0.443073,0.431687
20250827,0.52672,0.539095,0.500823
20250828,0.5323,0.610425,0.549383
20250829,0.564239,0.888889,0.816049
20250901,0.553969,0.8107,0.746502
20250902,0.555384,0.820302,0.755967
20250903,0.566551,0.901235,0.82716
20250904,0.572078,0.930041,0.854733
20250905,0.571281,0.927298,0.850617
20250908,0.556033,0.824417,0.760494
20250909,0.551674,0.786008,0.728807
20250910,0.57063,0.924554,0.846914
20250911,0.572637,0.938272,0.859671
20250912,0.571054,0.923182,0.848971
20250915,0.571348,0.925926,0.850206
20250916,0.563515,0.875171,0.809053
20250917,0.562632,0.866941,0.802469
20250918,0.562723,0.868313,0.803292
20250919,0.568444,0.909465,0.837449
20250922,0.58063,0.973937,0.895473
20250923,0.575286,0.949246,0.872428
20250924,0.596182,0.994513,0.934568
20250925,0.601111,0.997257,0.944444
20250926,0.587958,0.980796,0.911523
20250929,0.597446,0.994513,0.936626
20250930,0.603332,1.0,0.948971
20251009,0.595878,0.989026,0.93251
20251010,0.589976,0.983539,0.914815
20251013,0.577359,0.946502,0.877366
20251014,0.589489,0.980796,0.91358
20251015,0.577588,0.94513,0.877366
20251016,0.569208,0.895748,0.835391
20251017,0.555833,0.788752,0.74856
20251020,0.570777,0.903978,0.841152
20251021,0.575607,0.935528,0.869136
20251022,0.556411,0.796982,0.753909
20251023,0.534725,0.596708,0.560082
20251024,0.567016,0.8738,0.821811
20251027,0.582005,0.965706,0.893416
20251028,0.572946,0.920439,0.855144
20251029,0.586807,0.972565,0.90823
20251030,0.585785,0.967078,0.903704
20251031,0.570126,0.893004,0.836214
20251103,0.545533,0.698217,0.671605
20251104,0.542869,0.66941,0.644033
20251105,0.545586,0.699588,0.672016
20251106,0.566093,0.860082,0.813992
20251107,0.553605,0.754458,0.727984
20251110,0.560648,0.816187,0.776955
20251111,0.5471,0.709191,0.684362
20251112,0.545171,0.685871,0.663374
20251113,0.552511,0.746228,0.719342
20251114,0.529685,0.51989,0.509053
20251117,0.529348,0.514403,0.505761
20251118,0.548341,0.718793,0.692593
20251119,0.539824,0.62963,0.611934
20251120,0.557016,0.78738,0.753086
20251121,0.522568,0.434842,0.439506
20251124,0.551567,0.735254,0.713169
20251125,0.560702,0.817558,0.777366
20251126,0.574243,0.927298,0.861728
20251127,0.575954,0.932785,0.868724
20251128,0.555574,0.766804,0.741152
20251201,0.55491,0.757202,0.733745
20251202,0.556725,0.781893,0.750206
20251203,0.55632,0.776406,0.746914
20251204,0.556697,0.780521,0.749383
20251205,0.567254,0.865569,0.820165
20251208,0.580915,0.958848,0.891358
20251209,0.586955,0.972565,0.90823
20251210,0.576973,0.935528,0.87284
20251211,0.578571,0.943759,0.879424
20251212,0.585784,0.964335,0.902881
20251215,0.574131,0.917695,0.858436
20251216,0.559789,0.796982,0.765844
20251217,0.577593,0.935528,0.874486
20251218,0.578481,0.941015,0.878601
20251219,0.55588,0.750343,0.737037
20251222,0.576307,0.925926,0.868313
20251223,0.590251,0.983539,0.916461
20251224,0.583652,0.960219,0.895885
20251225,0.571942,0.886145,0.841152
20251226,0.581706,0.954733,0.890123
20251229,0.580252,0.946502,0.88642
20251230,0.593195,0.987654,0.925926
20251231,0.593332,0.987654,0.926337
20260105,0.57879,0.935528,0.878189
20260106,0.576842,0.919067,0.867078
20260107,0.580711,0.947874,0.887654
20260108,0.574358,0.902606,0.855144
20260109,0.568023,0.846365,0.817284
20260112,0.545907,0.651578,0.657613
20260113,0.555274,0.722908,0.726337
20260114,0.552407,0.696845,0.704527
20260115,0.562363,0.798354,0.78107
20260116,0.562593,0.799726,0.782305
20260119,0.545986,0.652949,0.657202
20260120,0.546933,0.659808,0.666667
20260121,0.557821,0.759945,0.747325
20260122,0.566071,0.825789,0.803292
20260123,0.5538,0.706447,0.714403
20260126,0.537858,0.556927,0.57284
20260127,0.555085,0.716049,0.722222
20260128,0.580392,0.942387,0.885185
20260129,0.580789,0.947874,0.888066
20260130,0.561806,0.786008,0.776132
20260202,0.565032,0.816187,0.796708
20260203,0.599939,0.994513,0.940741
20260204,0.585168,0.956104,0.898765
20260205,0.569231,0.85048,0.821811
20260206,0.564138,0.803841,0.790535
20260209,0.569141,0.846365,0.820576
20260210,0.56979,0.853224,0.823457
20260211,0.576488,0.910837,0.864609
20260212,0.578804,0.928669,0.876132
20260213,0.575177,0.895748,0.855144
20260224,0.56441,0.798354,0.788889
20260225,0.567744,0.82716,0.810288
20260226,0.572465,0.8738,0.839506
20260227,0.578039,0.921811,0.870782
20260302,0.554983,0.689986,0.713992
20260303,0.551801,0.663923,0.690947
20260304,0.563,0.783265,0.779012
20260305,0.575481,0.895748,0.85679
20260306,0.556014,0.707819,0.725103
20260309,0.561213,0.758573,0.765021
20260310,0.572464,0.869684,0.838272
20260311,0.576517,0.908093,0.863786
20260312,0.569565,0.839506,0.81893
20260313,0.562506,0.768176,0.772016
20260316,0.564103,0.784636,0.784362
20260317,0.56006,0.740741,0.751029
20260318,0.575193,0.891632,0.854321
20260319,0.566064,0.799726,0.795473
20260320,0.581725,0.949246,0.888477
20260323,0.537642,0.51166,0.557613
20260324,0.557997,0.721536,0.736214
20260325,0.584053,0.954733,0.895885
20260326,0.57986,0.930041,0.880658
20260327,0.56965,0.835391,0.817695
20260330,0.562562,0.759945,0.769547
20260331,0.570194,0.84225,0.820576
20260401,0.571216,0.849108,0.826749
20260402,0.559727,0.727023,0.74321
20260403,0.565883,0.792867,0.790947
20260407,0.573204,0.8738,0.841975
20260408,0.575279,0.887517,0.853498
20260409,0.593468,0.986283,0.926337
20260410,0.605198,1.0,0.950206
20260413,0.59824,0.990398,0.937037
20260414,0.605418,1.0,0.950617
20260415,0.597182,0.986283,0.933333
20260416,0.594245,0.980796,0.926337
20260417,0.592924,0.973937,0.919342
20260420,0.593465,0.978052,0.923868
20260421,0.588138,0.961591,0.904527
20260422,0.601089,0.99177,0.942798
20260423,0.600823,0.990398,0.941152
20260424,0.613746,1.0,0.963374
20260427,0.592928,0.96845,0.917695
20260428,0.576189,0.887517,0.853909
20260429,0.587175,0.953361,0.901235
20260430,0.592562,0.965706,0.915638
20260506,0.595845,0.97668,0.928807
20260507,0.597872,0.983539,0.934156
20260508,0.583451,0.9369,0.885597
20260511,0.588386,0.953361,0.902058
20260512,0.593633,0.972565,0.922222
20260513,0.598178,0.983539,0.934979
20260514,0.598173,0.983539,0.934568
20260515,0.600811,0.990398,0.940329
20260518,0.589979,0.957476,0.90535
20260519,0.591795,0.958848,0.911523
20260520,0.598099,0.982167,0.933745
20260521,0.590924,0.956104,0.909053
20260522,0.60157,0.994513,0.944444
20260525,0.615502,1.0,0.96749
20260526,0.622593,1.0,0.978189
20260527,0.627116,1.0,0.982305
20260528,0.623753,0.998628,0.978189
20260529,0.618985,0.995885,0.971605
20260601,0.616629,0.994513,0.969136
20260602,0.624956,0.998628,0.979424
20260603,0.651396,1.0,0.992593
20260604,0.634429,0.998628,0.985597
20260605,0.638293,0.998628,0.987654
20260608,0.612683,0.984911,0.956379
20260609,0.634721,0.997257,0.985597
20260610,0.626598,0.993141,0.978601
20260611,0.632408,0.994513,0.983539
20260612,0.640081,0.998628,0.988066
20260615,0.630229,0.99177,0.981893
20260616,0.640604,0.998628,0.988477
20260617,0.651984,1.0,0.992593
20260618,0.657746,1.0,0.993827
20260622,0.647201,0.995885,0.990535
20260623,0.654524,0.998628,0.993004
20260624,0.656006,0.998628,0.993416
20260625,0.669369,1.0,0.997531
20260626,0.676751,1.0,0.999177
20260629,0.66739,0.997257,0.996296
20260630,0.66384,0.995885,0.99465
20260701,0.654366,0.990398,0.990535
20260702,0.645577,0.984911,0.98642
20260703,0.641734,0.983539,0.985185
20260706,0.637799,0.978052,0.981481
20260707,0.6405,0.980796,0.983128
20260708,0.653255,0.989026,0.989712
20260709,0.676142,0.998628,0.998354
20260710,0.671761,0.997257,0.996708
20260713,0.647911,0.982167,0.98642
20260714,0.669829,0.995885,0.996296
20260715,0.644238,0.97668,0.983128
20260716,0.635852,0.967078,0.976955
20260717,0.623888,0.956104,0.965432
20260720,0.619167,0.951989,0.958848
20260721,0.637113,0.967078,0.977778
20260722,0.667937,0.993141,0.995062
20260723,0.646202,0.97668,0.984362
20260724,0.637937,0.965706,0.977778
