轮次,因子,分类,公式,含义,IC,IC_IR,Top组年化,市场年化,超额年化,回撤,Sharpe,Calmar,判定
Round6-raw,ocf_to_opprofit,JQ-现金流,CFO/OP,经营现金流/营业利润(利润含金量),0.0095380858676825,0.1894466659675737,0.0914750906336967,0.0881789074114798,0.0032093122054392,-0.1011282728510699,0.1020489318329802,0.0317350639436471,|IC|<0.02
Round6-lnmc,ocf_to_opprofit,JQ-现金流,CFO/OP,经营现金流/营业利润(利润含金量),0.0121090851450584,0.2970325592784917,0.108557281880657,0.088132345022041,0.0217576936390622,-0.0907456757126613,0.4947232158197196,0.2397656248431732,|IC|<0.02
Round6-barra,ocf_to_opprofit,JQ-现金流,CFO/OP,经营现金流/营业利润(利润含金量),0.0113670663041703,0.3743294412012796,0.0979978333382547,0.0881789074114798,0.0132505943528946,-0.1096835141220725,0.329975406089231,0.1208075293625929,|IC|<0.02
Round6-strat,ocf_to_opprofit,JQ-现金流,CFO/OP,经营现金流/营业利润(利润含金量),0.012191760239692,0.4079168299667841,0.0783965146364218,0.0881789074114798,-0.0063849941725977,-0.100949492833035,-0.1622551623910637,-0.0632493932699412,|IC|<0.02
Round6-raw,sale_cash_to_rev,JQ-现金流,cash_received_from_sales_of_goods/operating_revenue,销售收现比(收入含金量),0.0001667060873874,0.002934520087973,0.0723745128121637,0.0901907241030317,-0.0138282998065851,-0.2333765348295431,-0.245463406444017,-0.0592531713468335,|IC|<0.02
Round6-lnmc,sale_cash_to_rev,JQ-现金流,cash_received_from_sales_of_goods/operating_revenue,销售收现比(收入含金量),-0.0010682035882914,-0.0191544104005861,0.0660333018768004,0.0901550644844773,-0.0196566377863918,-0.2255225642738315,-0.3809939624485234,-0.087160403881026,|IC|<0.02
Round6-barra,sale_cash_to_rev,JQ-现金流,cash_received_from_sales_of_goods/operating_revenue,销售收现比(收入含金量),0.0002489137723579,0.0085088250814995,0.0807246919011037,0.0901907241030317,-0.0042750469014162,-0.113584692318966,-0.0925004059793623,-0.0376375268016849,|IC|<0.02
Round6-strat,sale_cash_to_rev,JQ-现金流,cash_received_from_sales_of_goods/operating_revenue,销售收现比(收入含金量),-0.0009926164148246,-0.0321728642082521,0.0682544510780822,0.0901907241030317,-0.015276432745982,-0.1700071583508661,-0.3723439583646529,-0.0898575853756347,|IC|<0.02
Round6-raw,cash_ratio,JQ-偿债,CASH/CL,现金比率,0.0069066674555604,0.1037331550391703,0.0841293720134761,0.0898620334207691,-0.0046003876151465,-0.206489017552107,-0.0803890157924304,-0.022279091012604,|IC|<0.02
Round6-lnmc,cash_ratio,JQ-偿债,CASH/CL,现金比率,0.008197670895972,0.1278037400302811,0.0900407604122368,0.0898268091077032,0.0019787120443128,-0.1836410134020389,0.067102254618161,0.0107748917720299,|IC|<0.02
Round6-barra,cash_ratio,JQ-偿债,CASH/CL,现金比率,0.007341290942377,0.1762709818956235,0.0997529607365683,0.0898620334207691,0.0116860803255032,-0.0878074428356647,0.3600714496200589,0.1330875828757956,|IC|<0.02
Round6-strat,cash_ratio,JQ-偿债,CASH/CL,现金比率,0.0086291037184492,0.2131026105591413,0.0836993095290909,0.0898620334207691,-0.0030748099201828,-0.1158748353488684,-0.0764549851868482,-0.0265356141471562,|IC|<0.02
Round6-raw,quick_ratio,JQ-偿债,(CA-INV)/CL,速动比率,0.0052181738820877,0.0538012762461036,0.0921982106601211,0.0903125945478466,0.0063116063593871,-0.1736129409154999,0.1399718195212948,0.0363544694658392,|IC|<0.02
Round6-lnmc,quick_ratio,JQ-偿债,(CA-INV)/CL,速动比率,0.0033328412510583,0.0354214952644573,0.0816452725765528,0.0902767369159043,-0.0053377801812476,-0.2360138691742871,-0.0654569663018948,-0.0226163835198426,|IC|<0.02
Round6-barra,quick_ratio,JQ-偿债,(CA-INV)/CL,速动比率,0.0028024843535379,0.0552024754050077,0.079297934008242,0.0903125945478466,-0.0105939177342089,-0.131616679709869,-0.296614275355057,-0.0804906928024758,|IC|<0.02
Round6-strat,quick_ratio,JQ-偿债,(CA-INV)/CL,速动比率,0.0038222737244294,0.0755990416992528,0.0810308915591098,0.0903125945478466,-0.0073373551384422,-0.1185437969038872,-0.2102887484666607,-0.0618957324641053,|IC|<0.02
Round6-raw,ocf_to_asset,JQ-现金流,CFO/TA,经营现金流/总资产(现金回报),0.0104140421696372,0.1204050033292774,0.0850378756590144,0.0881789074114798,-0.0115816511522419,-0.3341536668797389,-0.1340267502389958,-0.0346596560211029,|IC|<0.02
Round6-lnmc,ocf_to_asset,JQ-现金流,CFO/TA,经营现金流/总资产(现金回报),0.0145060611397658,0.2141077320586326,0.1103637170945184,0.088132345022041,0.0174332302047832,-0.0977199692799171,0.418859969697272,0.1783998739791464,|IC|<0.02
Round6-barra,ocf_to_asset,JQ-现金流,CFO/TA,经营现金流/总资产(现金回报),0.0155983724022913,0.3233231844816703,0.1169464407424065,0.0881789074114798,0.0276875151881939,-0.0839795959064255,1.0631785634320488,0.3296933605044345,|IC|<0.02
Round6-strat,ocf_to_asset,JQ-现金流,CFO/TA,经营现金流/总资产(现金回报),0.0164932874729442,0.3297296378814559,0.1054110318829297,0.0881789074114798,0.0149930548772487,-0.1170891636522891,0.5432610815291503,0.1280481849009744,|IC|<0.02
Round6-raw,op_profit_to_profit,JQ-质量,OP/TP,营业利润/利润总额(主业占比),0.002656281551729,0.0903556030592427,0.0788967566290541,0.0881789074114798,-0.0058512690181691,-0.1292173449267802,-0.1453315812255635,-0.0452823807940388,|IC|<0.02
Round6-lnmc,op_profit_to_profit,JQ-质量,OP/TP,营业利润/利润总额(主业占比),0.0039098710594954,0.1584007891819467,0.0842308202781105,0.088132345022041,0.0004234855469817,-0.1518128555123825,0.0314451579780059,0.0027895236246791,|IC|<0.02
Round6-barra,op_profit_to_profit,JQ-质量,OP/TP,营业利润/利润总额(主业占比),0.0037750115004229,0.2035942387260653,0.0850592733592858,0.0881789074114798,0.0012598039893387,-0.1357600667112212,0.0506726414020728,0.0092796359036751,|IC|<0.02
Round6-strat,op_profit_to_profit,JQ-质量,OP/TP,营业利润/利润总额(主业占比),0.0048187167734932,0.2613791042208772,0.0671731282593104,0.0881789074114798,-0.0177038714557067,-0.1498336882820404,-0.5794110063018141,-0.1181568154578276,|IC|<0.02
Round6-raw,inv_profit_neg,JQ-质量,-ni_from_value_changeTTM/TP,价值变动净收益占比(反向),-0.0034706494717803,-0.0759578448827752,0.0894140880575804,0.0881915202387506,0.0063106641349526,-0.1181617176609939,0.1611040098054737,0.0534070108311892,|IC|<0.02
Round6-lnmc,inv_profit_neg,JQ-质量,-ni_from_value_changeTTM/TP,价值变动净收益占比(反向),-0.0059682505725712,-0.1667605214810369,0.0656771084324163,0.0881449667609908,-0.017688991492632,-0.1652659829895859,-0.5224515521338294,-0.1070334691546698,|IC|<0.02
Round6-barra,inv_profit_neg,JQ-质量,-ni_from_value_changeTTM/TP,价值变动净收益占比(反向),-0.0051374457870602,-0.2107013898609533,0.0697364393479016,0.0881915202387506,-0.0136066144956321,-0.1441990261987594,-0.3586525423577041,-0.0943599610504805,|IC|<0.02
Round6-strat,inv_profit_neg,JQ-质量,-ni_from_value_changeTTM/TP,价值变动净收益占比(反向),-0.0054764899370609,-0.2199155612669097,0.0703096757885437,0.0881915202387506,-0.0135220718887926,-0.1221727654464788,-0.3620073645983681,-0.1106799198608329,|IC|<0.02
Round6-raw,ded_to_profit,JQ-质量,net_profit_deduct_non_recurring_pnl/net_profit,扣非净利润/净利润(盈利质量),-0.0005177944082509,-0.0175791917953129,0.0913953551349611,0.0895032928490509,0.0088112887228959,-0.150388224040343,0.1792760943528707,0.0585902837746938,|IC|<0.02
Round6-lnmc,ded_to_profit,JQ-质量,net_profit_deduct_non_recurring_pnl/net_profit,扣非净利润/净利润(盈利质量),-0.0007235962471872,-0.0266907699411655,0.0893369880014096,0.0894683683902388,0.0070109026916649,-0.1591982610792717,0.1487181827496019,0.0440388145205549,|IC|<0.02
Round6-barra,ded_to_profit,JQ-质量,net_profit_deduct_non_recurring_pnl/net_profit,扣非净利润/净利润(盈利质量),-0.0011435078489255,-0.0489891749520736,0.0875645696174447,0.0895032928490509,0.0045147783578618,-0.1548763110507952,0.110570701684304,0.0291508645010347,|IC|<0.02
Round6-strat,ded_to_profit,JQ-质量,net_profit_deduct_non_recurring_pnl/net_profit,扣非净利润/净利润(盈利质量),-0.0015879477476232,-0.0712309587907756,0.0655773034462596,0.0895032928490509,-0.0175684642055869,-0.1581897404244551,-0.4137856964199184,-0.1110594413926418,|IC|<0.02
Round6-raw,op_profit_to_asset,JQ-盈利,OP/TA,营业利润/总资产,0.0079928641900779,0.0653094577139575,0.0439173826182099,0.0881789074114798,-0.0497799120603913,-0.5153894096557992,-0.5271489279222065,-0.0965869905895751,|IC|<0.02
Round6-lnmc,op_profit_to_asset,JQ-盈利,OP/TA,营业利润/总资产,0.0133976657759455,0.1345179516909907,0.0735284057120693,0.088132345022041,-0.0166383628541416,-0.2798491230098725,-0.2555754729937992,-0.0594547614628568,|IC|<0.02
Round6-barra,op_profit_to_asset,JQ-盈利,OP/TA,营业利润/总资产,0.0140370707975441,0.1715703374394253,0.0800942806872972,0.0881789074114798,-0.0079341455454554,-0.1497275601246893,-0.1729875795190838,-0.0529905485593173,|IC|<0.02
Round6-strat,op_profit_to_asset,JQ-盈利,OP/TA,营业利润/总资产,0.0171472878219906,0.2003610757989868,0.0725109227984213,0.0881789074114798,-0.0169222873633908,-0.2146400322396596,-0.3606301480400956,-0.078840313183032,|IC|<0.02
Round6-raw,inc_total_rev_yoy,JQ-成长,"growth(TOTREV, lag4(TOTREV))",营业总收入TTM同比,0.0023670096462028,0.0272362803078401,0.0739504707589622,0.0890729992666539,-0.0117674416950325,-0.3050588656314819,-0.1578497699272135,-0.0385743311235145,|IC|<0.02
Round6-lnmc,inc_total_rev_yoy,JQ-成长,"growth(TOTREV, lag4(TOTREV))",营业总收入TTM同比,0.0058761877488862,0.0770067244987212,0.1046609136843312,0.0890253418562283,0.0194113148570314,-0.1056023470652466,0.4213562537407527,0.1838151840037994,|IC|<0.02
Round6-barra,inc_total_rev_yoy,JQ-成长,"growth(TOTREV, lag4(TOTREV))",营业总收入TTM同比,0.0048345077408833,0.0868768237523897,0.0808105924204769,0.0890729992666539,-0.0039473654982813,-0.1433297650546795,-0.0956288660227619,-0.0275404449088118,|IC|<0.02
Round6-strat,inc_total_rev_yoy,JQ-成长,"growth(TOTREV, lag4(TOTREV))",营业总收入TTM同比,0.0070666418290603,0.1333767235141705,0.0715971668777022,0.0890729992666539,-0.0126825070146481,-0.1702517010870246,-0.3578207012153706,-0.0744926889638854,|IC|<0.02
Round6-raw,inc_rev_yoy,JQ-成长,"growth(REV, lag4(REV))",营业收入TTM同比,0.0022553572659599,0.0261134346822441,0.071004294182202,0.0880981517841084,-0.0132024900339772,-0.303198085405474,-0.1796077838782231,-0.0435441075306304,|IC|<0.02
Round6-lnmc,inc_rev_yoy,JQ-成长,"growth(REV, lag4(REV))",营业收入TTM同比,0.0050353248428309,0.0646531226556857,0.0957252263136638,0.0880516079794582,0.0120418720029871,-0.1310062342782088,0.2654403400862573,0.0919183126614771,|IC|<0.02
Round6-barra,inc_rev_yoy,JQ-成长,"growth(REV, lag4(REV))",营业收入TTM同比,0.0049072307632695,0.0884010146921619,0.0827819814544275,0.0880981517841084,-0.0010585620451094,-0.1322695509353914,-0.0129682910989174,-0.0080030667498563,|IC|<0.02
Round6-strat,inc_rev_yoy,JQ-成长,"growth(REV, lag4(REV))",营业收入TTM同比,0.0067576781730231,0.1219048053908554,0.0685830499362809,0.0880981517841084,-0.016201146394951,-0.2036335145724543,-0.4650524353498677,-0.0795603141701243,|IC|<0.02
Round6-raw,inc_op_profit_yoy,JQ-成长,"growth(OP, lag4(OP))",营业利润TTM同比,0.0029840569168408,0.0403817367972889,0.0754507895637279,0.0880793590918589,-0.0098177978470552,-0.2116826559002782,-0.1826018872769269,-0.0463797934001751,|IC|<0.02
Round6-lnmc,inc_op_profit_yoy,JQ-成长,"growth(OP, lag4(OP))",营业利润TTM同比,0.005926278039592,0.0938797553559524,0.0997211586862469,0.0880328168058754,0.0145420867736418,-0.0535389466118982,0.3867897539259908,0.2716169759382248,|IC|<0.02
Round6-barra,inc_op_profit_yoy,JQ-成长,"growth(OP, lag4(OP))",营业利润TTM同比,0.0057035488600005,0.110729348035576,0.1015591454701201,0.0880793590918589,0.0171978334793148,-0.0635315832080964,0.4724517246164154,0.2706973856291859,|IC|<0.02
Round6-strat,inc_op_profit_yoy,JQ-成长,"growth(OP, lag4(OP))",营业利润TTM同比,0.007245405669301,0.1395230789236917,0.0748394174308562,0.0880793590918589,-0.0094895005443469,-0.1513551018669866,-0.2839995247748864,-0.0626969320973829,|IC|<0.02
Round6-raw,inc_np_yoy,JQ-成长,"growth(NPT, lag4(NPT))",净利润TTM同比,0.002894698639391,0.0380836849004876,0.0718491514709407,0.0880793590918589,-0.0128739846429366,-0.2130549273793104,-0.2469700594869218,-0.0604256601867581,|IC|<0.02
Round6-lnmc,inc_np_yoy,JQ-成长,"growth(NPT, lag4(NPT))",净利润TTM同比,0.0058856722782555,0.0918822995079786,0.0884738353375003,0.0880328168058754,0.0042419571451133,-0.0746869428445444,0.1246920253743219,0.0567965026221873,|IC|<0.02
Round6-barra,inc_np_yoy,JQ-成长,"growth(NPT, lag4(NPT))",净利润TTM同比,0.005645299419469,0.1075522573439918,0.0957576004158278,0.0880793590918589,0.0119176397443436,-0.0532032309157891,0.3305295215863036,0.2240021806797239,|IC|<0.02
Round6-strat,inc_np_yoy,JQ-成长,"growth(NPT, lag4(NPT))",净利润TTM同比,0.0072292434187851,0.1365568657353433,0.07461905442058,0.0880793590918589,-0.0098324860862203,-0.1483277076103955,-0.2901159428389807,-0.0662889371421205,|IC|<0.02
Round6-raw,inc_np_sh_yoy,JQ-成长,"growth(NI, lag4(NI))",归母净利TTM同比,0.0030734997896712,0.0402905786043568,0.0700150165707262,0.0880793590918589,-0.0147883556971677,-0.2178815787045764,-0.2880273875362399,-0.0678733639855764,|IC|<0.02
Round6-lnmc,inc_np_sh_yoy,JQ-成长,"growth(NI, lag4(NI))",归母净利TTM同比,0.0060347826148416,0.0939650878817186,0.0912642993605246,0.0880328168058754,0.0067840306144089,-0.0736916271295063,0.1884910273918913,0.0920597207398689,|IC|<0.02
Round6-barra,inc_np_sh_yoy,JQ-成长,"growth(NI, lag4(NI))",归母净利TTM同比,0.0057075503882995,0.1087428773141348,0.0919299718364876,0.0880793590918589,0.0082343093544652,-0.0723115484608596,0.2390173880793209,0.1138726735871552,|IC|<0.02
Round6-strat,inc_np_sh_yoy,JQ-成长,"growth(NI, lag4(NI))",归母净利TTM同比,0.0073894871340798,0.1394975826353816,0.0704593633469869,0.0880793590918589,-0.0136435835835648,-0.1797125119564095,-0.4155837573043431,-0.0759189409520591,|IC|<0.02
Round6-raw,inc_total_rev_qoq,JQ-成长,"growth(TOTREV, lag1(TOTREV))",营业总收入TTM环比,0.0095798376270308,0.1163273468948779,0.1069707548285476,0.0889296367485221,0.0190986160474655,-0.2040930497737355,0.3257538349308652,0.0935779835160428,|IC|<0.02
Round6-lnmc,inc_total_rev_qoq,JQ-成长,"growth(TOTREV, lag1(TOTREV))",营业总收入TTM环比,0.0124153799474359,0.1663310647438939,0.1254997654876837,0.0888820694948007,0.0379445614082898,-0.0888290311851686,0.7748297294666773,0.4271639677032217,|IC|<0.02
Round6-barra,inc_total_rev_qoq,JQ-成长,"growth(TOTREV, lag1(TOTREV))",营业总收入TTM环比,0.0113860769279607,0.2051905069760966,0.1092203888125631,0.0889296367485221,0.0220534093896602,-0.0888203812559325,0.6291068955902568,0.2482922171445563,|IC|<0.02
Round6-strat,inc_total_rev_qoq,JQ-成长,"growth(TOTREV, lag1(TOTREV))",营业总收入TTM环比,0.0129764176985431,0.2433334953588388,0.0933783001626475,0.0889296367485221,0.0070926340216324,-0.082647284313136,0.2268222179137959,0.0858181134513707,|IC|<0.02
Round6-raw,inc_op_profit_qoq,JQ-成长,"growth(OP, lag1(OP))",营业利润TTM环比,0.0107047549871174,0.1448584064404005,0.1182350423281706,0.0879448480286799,0.030318756797703,-0.1407869086684517,0.5936138427949813,0.2153521025815164,|IC|<0.02
Round6-lnmc,inc_op_profit_qoq,JQ-成长,"growth(OP, lag1(OP))",营业利润TTM环比,0.0130211452062972,0.1923346743773359,0.1337815724602558,0.0878984145123606,0.0459787533037892,-0.0603853652514834,1.020477654969992,0.7614221278997678,|IC|<0.02
Round6-barra,inc_op_profit_qoq,JQ-成长,"growth(OP, lag1(OP))",营业利润TTM环比,0.0120870290357249,0.2122882088329549,0.1131576440303363,0.0879448480286799,0.0275198882391893,-0.0602979277249541,0.6453840633500445,0.4563985741719007,|IC|<0.02
Round6-strat,inc_op_profit_qoq,JQ-成长,"growth(OP, lag1(OP))",营业利润TTM环比,0.0125780363231229,0.2171348396512343,0.0955975296546101,0.0879448480286799,0.0088461882317967,-0.1009232998040202,0.2395912659711091,0.0876525861617174,|IC|<0.02
Round6-raw,sq_op_yoy,JQ-成长,"growth(sq_ttm(OP), sq_ttm(OP,-4季))",单季营业利润同比,0.0099016656027954,0.1639965132513296,0.1046590489651093,0.0878201376723031,0.014533467111196,-0.1592357156392647,0.3221268869822781,0.0912701466053032,|IC|<0.02
Round6-lnmc,sq_op_yoy,JQ-成长,"growth(sq_ttm(OP), sq_ttm(OP,-4季))",单季营业利润同比,0.0111868315016328,0.195788461846578,0.1137407751009353,0.0877735618742858,0.0245208844676863,-0.1003919813282941,0.589061607984852,0.2442514246979544,|IC|<0.02
Round6-barra,sq_op_yoy,JQ-成长,"growth(sq_ttm(OP), sq_ttm(OP,-4季))",单季营业利润同比,0.0102843319088705,0.2185289692027294,0.1109280056790673,0.0878201376723031,0.0218312091448003,-0.06185617569414,0.5978085799423009,0.3529349963817515,|IC|<0.02
Round6-strat,sq_op_yoy,JQ-成长,"growth(sq_ttm(OP), sq_ttm(OP,-4季))",单季营业利润同比,0.0106589062057675,0.223260606580216,0.103023408257493,0.0878201376723031,0.0127858129078426,-0.0882952990070643,0.3548658652068136,0.144807402564203,|IC|<0.02
Round6-raw,sq_np_yoy2,JQ-成长,"growth(sq_ttm(NPT), sq_ttm(NPT,-4季))",单季净利润同比(TTM差口径),0.0091951920293085,0.1504857065741468,0.0970048797355267,0.0878631206924231,0.0075070101915579,-0.1639737380609136,0.177609346392344,0.0457817835973784,|IC|<0.02
Round6-lnmc,sq_np_yoy2,JQ-成长,"growth(sq_ttm(NPT), sq_ttm(NPT,-4季))",单季净利润同比(TTM差口径),0.0105681679677079,0.1826390048876431,0.1060159317057032,0.0878165731599243,0.0171088848884404,-0.1143060241868457,0.4198778568296369,0.1496761435816722,|IC|<0.02
Round6-barra,sq_np_yoy2,JQ-成长,"growth(sq_ttm(NPT), sq_ttm(NPT,-4季))",单季净利润同比(TTM差口径),0.0096938314474899,0.2031047138792777,0.1070738200986167,0.0878631206924231,0.0181553246064192,-0.0626072246588909,0.5073282645554126,0.2899876924003046,|IC|<0.02
Round6-strat,sq_np_yoy2,JQ-成长,"growth(sq_ttm(NPT), sq_ttm(NPT,-4季))",单季净利润同比(TTM差口径),0.0100313114688574,0.2074897131996467,0.0972167738988365,0.0878631206924231,0.007616111205049,-0.0963994362895719,0.2206357587640491,0.0790057649525165,|IC|<0.02
Round6-raw,int_debt_neg,JQ-风险,-ID/TA,有息负债率(反向),0.0061104419774249,0.0830600745838505,0.1055242544568177,0.0893941513426286,0.0165674473756582,-0.1195907494168364,0.3843727600517314,0.1385345225817764,|IC|<0.02
Round6-lnmc,int_debt_neg,JQ-风险,-ID/TA,有息负债率(反向),0.0055073300517288,0.0761712247170584,0.103274353937097,0.089358678695075,0.0133678472339562,-0.1350780476036152,0.3178730140202079,0.0989638765966177,|IC|<0.02
Round6-barra,int_debt_neg,JQ-风险,-ID/TA,有息负债率(反向),0.0057166836725215,0.1379869255737759,0.0980600201630308,0.0893941513426286,0.0064891770371546,-0.0733210381112148,0.2332264960143514,0.0885036164833313,|IC|<0.02
Round6-strat,int_debt_neg,JQ-风险,-ID/TA,有息负债率(反向),0.0054224971623225,0.1282290035759687,0.093035475794559,0.0893941513426286,0.0016247417487169,-0.0859304856819159,0.0688451985990896,0.0189076290657913,|IC|<0.02
Round6-raw,debt_to_equity_neg,JQ-风险,-TL/EQ,产权比率(反向),0.0045553034313944,0.046342572129515,0.0877046493291164,0.0895032928490509,0.0032611386982057,-0.1503821675065166,0.0874540796793424,0.0216856742543257,|IC|<0.02
Round6-lnmc,debt_to_equity_neg,JQ-风险,-TL/EQ,产权比率(反向),0.0014443576466243,0.0159210419350042,0.0653640742878647,0.0894683683902388,-0.0213425369942181,-0.2838348335531917,-0.3520424438164055,-0.0751935085875162,|IC|<0.02
Round6-barra,debt_to_equity_neg,JQ-风险,-TL/EQ,产权比率(反向),0.0023207526654465,0.046905474827502,0.0731710100829592,0.0895032928490509,-0.0139165111240062,-0.1588801075893409,-0.3922001761459492,-0.0875912745475753,|IC|<0.02
Round6-strat,debt_to_equity_neg,JQ-风险,-TL/EQ,产权比率(反向),0.0026559087286309,0.0510612937692885,0.0746257556113814,0.0895032928490509,-0.0123850905277224,-0.1696194643182845,-0.336475690438307,-0.0730169180612565,|IC|<0.02
Round6-raw,goodwill_neg,JQ-风险,-goodwill/TA,商誉占比(反向),0.006962082123093,0.0872917665745462,0.0826590707774306,0.0833873738456756,0.0010085017507408,-0.0982066372798298,0.0453167086704465,0.0102691811742543,|IC|<0.02
Round6-lnmc,goodwill_neg,JQ-风险,-goodwill/TA,商誉占比(反向),0.008234814773999,0.1090666809180955,0.0860428418267078,0.0833405892073508,0.0054592473681904,-0.1066689498853131,0.1386569432817561,0.0511793485738828,|IC|<0.02
Round6-barra,goodwill_neg,JQ-风险,-goodwill/TA,商誉占比(反向),0.0073323329926932,0.1681900580343097,0.1006243675292661,0.0833873738456756,0.0189913562908063,-0.0562046276980561,0.5252182003282811,0.3378966656061174,|IC|<0.02
Round6-strat,goodwill_neg,JQ-风险,-goodwill/TA,商誉占比(反向),0.0038214496961743,0.0793042171934806,0.058694026917442,0.0833873738456756,-0.0250857965449819,-0.2237140783008199,-0.6484794235004813,-0.1121332941382887,|IC|<0.02
Round6-raw,rnd_ratio,JQ-其他,rnd_to_revenue,"研发费用率(覆盖仅27%, 参考)",0.00308163345789,0.019484566541241,0.1176925684048819,0.0918250359615948,0.0335190307627815,-0.2124829360557497,0.3711485850475607,0.1577492827658736,|IC|<0.02
Round6-lnmc,rnd_ratio,JQ-其他,rnd_to_revenue,"研发费用率(覆盖仅27%, 参考)",0.0017017908578579,0.0110634302102831,0.1028427424363627,0.0917730317401952,0.0175610339263623,-0.2622897498705459,0.2199036036923155,0.066952802902247,|IC|<0.02
Round6-barra,rnd_ratio,JQ-其他,rnd_to_revenue,"研发费用率(覆盖仅27%, 参考)",0.0011361177668089,0.0161210171532959,0.0945430157046491,0.0918250359615948,0.0046945208791882,-0.1106478586155659,0.123235923213142,0.0424275800537524,|IC|<0.02
Round6-strat,rnd_ratio,JQ-其他,rnd_to_revenue,"研发费用率(覆盖仅27%, 参考)",0.0005753179333605,0.0086246214733746,0.0946363331220319,0.0918250359615948,0.0055977287093276,-0.0685140907884954,0.152640038710431,0.0817018608129521,|IC|<0.02
Round7-raw,combo_all,成长-复合,"mean(rank(G6五虎), rank(G5b五因子))",十因子成长复合,0.0135216617256479,0.1488263666398623,0.1349092821188753,0.0895032928490509,0.0425975821275157,-0.2515036233384903,0.5752277786618508,0.1693716438835757,|IC|<0.02
Round7-lnmc,combo_all,成长-复合,"mean(rank(G6五虎), rank(G5b五因子))",十因子成长复合,0.0166392400934436,0.2064170289568523,0.1527439827872476,0.0894683683902388,0.0616697925134095,-0.1098318094097136,1.0604681954152098,0.5614930032096459,|IC|<0.02
Round7-barra,combo_all,成长-复合,"mean(rank(G6五虎), rank(G5b五因子))",十因子成长复合,0.0158299215659244,0.2413584714339092,0.1370723443200168,0.0895032928490509,0.0470129407385868,-0.0550942006238501,1.02039079913983,0.8533192279086276,|IC|<0.02
Round7-strat,combo_all,成长-复合,"mean(rank(G6五虎), rank(G5b五因子))",十因子成长复合,0.0166798493628358,0.2514847745929074,0.1320573051355067,0.0895032928490509,0.040687797242805,-0.0878440707405558,0.8158941009908873,0.463182055428361,|IC|<0.02
Round7-raw,combo_g6,成长-复合,"mean(rank(inc_op_profit_qoq), rank(inc_total_rev_qoq), rank(sq_op_yoy), rank(sq_np_yoy2), rank(ocf_to_asset))","★基本面成长复合(五虎): 四口径同向为正, 与市值因子正交, 分段稳定",0.0151915652718462,0.1799418252855933,0.1231996459398765,0.0895032928490509,0.0283090141485702,-0.2275247359437401,0.4669879186837699,0.1244216987271669,|IC|<0.02
Round7-lnmc,combo_g6,成长-复合,"mean(rank(inc_op_profit_qoq), rank(inc_total_rev_qoq), rank(sq_op_yoy), rank(sq_np_yoy2), rank(ocf_to_asset))","★基本面成长复合(五虎): 四口径同向为正, 与市值因子正交, 分段稳定",0.0179132408496831,0.2387215776524583,0.1543870681667942,0.0894683683902388,0.0599037972120337,-0.0739984574878681,1.1859902459321718,0.8095276475439346,|IC|<0.02
Round7-barra,combo_g6,成长-复合,"mean(rank(inc_op_profit_qoq), rank(inc_total_rev_qoq), rank(sq_op_yoy), rank(sq_np_yoy2), rank(ocf_to_asset))","★基本面成长复合(五虎): 四口径同向为正, 与市值因子正交, 分段稳定",0.0171065541183726,0.2817436455699805,0.1436500374897364,0.0895032928490509,0.0524510222559257,-0.0660577234192361,1.0791352269561325,0.7940180124441283,|IC|<0.02
Round7-strat,combo_g6,成长-复合,"mean(rank(inc_op_profit_qoq), rank(inc_total_rev_qoq), rank(sq_op_yoy), rank(sq_np_yoy2), rank(ocf_to_asset))","★基本面成长复合(五虎): 四口径同向为正, 与市值因子正交, 分段稳定",0.017571612218777,0.2870893988449495,0.1404784789656012,0.0895032928490509,0.047854580357515,-0.0837507728740852,0.9632739466694132,0.5713927014078037,|IC|<0.02
Round7-raw,combo_g5b,其他,(见代码),combo_g5b,0.0123181082966533,0.1363150701896676,0.1251614691534104,0.0895032928490509,0.0352063170392791,-0.2594869057610864,0.4800046272432461,0.1356766613560613,|IC|<0.02
Round7-lnmc,combo_g5b,其他,(见代码),combo_g5b,0.0152366883557935,0.1875329793218802,0.1526627446191908,0.0894683683902388,0.0627257113678545,-0.104856121368785,1.0700557739977845,0.5982074346164737,|IC|<0.02
Round7-barra,combo_g5b,其他,(见代码),combo_g5b,0.0144247385782801,0.2210867044515766,0.1262671309693821,0.0895032928490509,0.0379917299354399,-0.0651624111705077,0.8367157116675543,0.5830313712000105,|IC|<0.02
Round7-strat,combo_g5b,其他,(见代码),combo_g5b,0.015360010339769,0.2335578407884312,0.1198848251016375,0.0895032928490509,0.0300997688481303,-0.1142098709211031,0.6210315269836774,0.2635478755502969,|IC|<0.02
Round7-raw,combo_qoq,成长-复合,"mean(rank(inc_op_profit_qoq), rank(inc_total_rev_qoq), rank(ttm_np_chg), rank(ttm_rev_chg))",纯环比族复合,0.0133166301420128,0.1634666991572422,0.1282701012374862,0.0895032928490509,0.0373576364266741,-0.2219693013005882,0.5934904468207983,0.1683009146210035,|IC|<0.02
Round7-lnmc,combo_qoq,成长-复合,"mean(rank(inc_op_profit_qoq), rank(inc_total_rev_qoq), rank(ttm_np_chg), rank(ttm_rev_chg))",纯环比族复合,0.0158072771342712,0.2146839205885705,0.1528987246780326,0.0894683683902388,0.0620870858538502,-0.0763366023062815,1.1725695424127125,0.813333105981601,|IC|<0.02
